"ABL_ID","Balaena mysticetus","Balaenoptera acutorostrata","Balaenoptera physalus","Delphinapterus leucas","Erignathus barbatus","Eschrichtius robustus","Lagenorhynchus obliquidens","Megaptera novaeangliae","Odobenus rosmarus","Phoca","Phoca fasciata","Phocoena phocoena","Pusa hispida","PMEL_ID","source","collection_year","collection_month","collection_day","location1","location2","location3","longitude","latitude","sample_type","depth","sample_volume_liters","sample_collect_device","filter_type","filter_size_micrometer","filter_preservation","time_of_day","project","collected_by","extraction_by","extraction_date","extraction_kit","plate_or_vial","elution_volume_microliters","extraction_plate_ID","extraction_well_ID"
"e04125",0,0,560,0,0,0,0,0,0,0,0,0,0,"e1902","water",2023,9,17,"DBO_2.2","DBO_2",NA,-169.1,64.68,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G3"
"e04126",0,0,176,0,0,0,0,0,0,0,0,0,0,"e1903","water",2023,9,17,"DBO_2.2","DBO_2",NA,-169.1,64.68,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H3"
"e04127",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1904","water",2023,9,17,"DBO_2.3","DBO_2",NA,-168.235,64.67,"sample","33",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A4"
"e04128",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1905","water",2023,9,17,"DBO_2.3","DBO_2",NA,-168.235,64.67,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B4"
"e04129",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1906","water",2023,9,17,"DBO_2.7","DBO_2",NA,-168.2220833,65,"sample","40",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C4"
"e04130",0,0,0,0,0,0,0,0,0,0,0,6,0,"e1907","water",2023,9,17,"DBO_2.7","DBO_2",NA,-168.2220833,65,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D4"
"e04131",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1908","water",2023,9,17,"DBO_2.7","DBO_2",NA,-168.2220833,65,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E4"
"e04132",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1909","water",2023,9,17,"DBO_2.5","DBO_2",NA,-169.4873333,64.9745,"sample","43",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F4"
"e04133",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1910","water",2023,9,17,"DBO_2.5","DBO_2",NA,-169.4873333,64.9745,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G4"
"e04134",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1911","water",2023,9,17,"DBO_2.5","DBO_2",NA,-169.4873333,64.9745,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_08","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H4"
"e04135",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1912","water",2023,9,17,"DBO_2.4","DBO_2",NA,-169.886,64.96166667,"sample","42",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A5"
"e04136",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1913","water",2023,9,17,"DBO_2.4","DBO_2",NA,-169.886,64.96166667,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B5"
"e04137",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1914","water",2023,9,17,"DBO_2.4","DBO_2",NA,-169.886,64.96166667,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C5"
"e04138",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1915","water",2023,9,20,"DBO_5.1","DBO_5",NA,-157.1642333,71.24685,"sample","41.1",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D5"
"e04139",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1916","water",2023,9,20,"DBO_5.1","DBO_5",NA,-157.1642333,71.24685,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E5"
"e04140",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1917","water",2023,9,20,"DBO_5.1","DBO_5",NA,-157.1642333,71.24685,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F5"
"e04141",0,0,0,0,517,0,0,0,0,0,0,0,0,"e1918","water",2023,9,20,"DBO_5.2","DBO_5",NA,-157.2458167,71.28766667,"sample","51",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G5"
"e04142",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1919","water",2023,9,20,"DBO_5.2","DBO_5",NA,-157.2458167,71.28766667,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H5"
"e04143",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1920","water",2023,9,20,"DBO_5.2","DBO_5",NA,-157.2458167,71.28766667,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A6"
"e04144",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1921","water",2023,9,20,"DBO_5.3","DBO_5",NA,-157.3316667,71.32995,"sample","85",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B6"
"e04145",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1922","water",2023,9,20,"DBO_5.3","DBO_5",NA,-157.3316667,71.32995,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C6"
"e04146",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1923","water",2023,9,20,"DBO_5.3","DBO_5",NA,-157.3316667,71.32995,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D6"
"e04147",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1924","water",2023,9,20,"DBO_5.4","DBO_5",NA,-157.4143333,71.372,"sample","106",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E6"
"e04148",0,0,0,0,761,0,0,0,0,0,0,0,0,"e1925","water",2023,9,20,"DBO_5.4","DBO_5",NA,-157.4143333,71.372,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F6"
"e04149",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1926","water",2023,9,20,"DBO_5.4","DBO_5",NA,-157.4143333,71.372,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_25","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G6"
"e04150",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1927","water",2023,9,20,"DBO_5.5","DBO_5",NA,-157.4943833,71.40903333,"sample","120",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H6"
"e04151",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1928","water",2023,9,20,"DBO_5.5","DBO_5",NA,-157.4943833,71.40903333,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A7"
"e04152",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1929","water",2023,9,20,"DBO_5.5","DBO_5",NA,-157.4943833,71.40903333,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B7"
"e04153",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1930","water",2023,9,20,"DBO_5.6","DBO_5",NA,-157.583,71.455,"sample","104",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C7"
"e04154",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1931","water",2023,9,20,"DBO_5.6","DBO_5",NA,-157.583,71.455,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D7"
"e04155",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1932","water",2023,9,20,"DBO_5.6","DBO_5",NA,-157.583,71.455,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E7"
"e04156",0,0,0,0,0,0,0,0,0,0,0,0,329,"e1933","water",2023,9,21,"DBO_5.7","DBO_5",NA,-157.672,71.5,"sample","76",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F7"
"e04157",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1934","water",2023,9,21,"DBO_5.7","DBO_5",NA,-157.672,71.5,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G7"
"e04158",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1935","water",2023,9,21,"DBO_5.7","DBO_5",NA,-157.672,71.5,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H7"
"e04159",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1936","water",2023,9,21,"DBO_5.8","DBO_5",NA,-157.753,71.537,"sample","65.5",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A8"
"e04160",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1937","water",2023,9,21,"DBO_5.8","DBO_5",NA,-157.753,71.537,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B8"
"e04161",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1938","water",2023,9,21,"DBO_5.8","DBO_5",NA,-157.753,71.537,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C8"
"e04162",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1939","water",2023,9,21,"DBO_5.9","DBO_5",NA,-157.838,71.578,"sample","59.5",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D8"
"e04163",0,0,0,0,0,0,0,0,0,0,0,0,29,"e1940","water",2023,9,21,"DBO_5.9","DBO_5",NA,-157.838,71.578,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E8"
"e04164",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1941","water",2023,9,21,"DBO_5.9","DBO_5",NA,-157.838,71.578,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F8"
"e04165",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1942","water",2023,9,21,"DBO_5.10","DBO_5",NA,-157.925,71.62,"sample","57",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G8"
"e04166",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1943","water",2023,9,21,"DBO_5.10","DBO_5",NA,-157.925,71.62,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H8"
"e04167",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1944","water",2023,9,21,"DBO_5.10","DBO_5",NA,-157.925,71.62,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A9"
"e04168",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1945","water",2023,9,21,"BF2","BF2",NA,-154.46115,71.75125,"sample","79",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B9"
"e04169",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1946","water",2023,9,21,"BF2","BF2",NA,-154.46115,71.75125,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C9"
"e04170",0,0,0,66,0,0,0,0,0,0,0,0,0,"e1947","water",2023,9,21,"BF2","BF2",NA,-154.46115,71.75125,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D9"
"e04171",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1948","water",2023,9,22,"CK9","CK9",NA,-156.55,72.46666667,"sample","993",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E9"
"e04172",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1949","water",2023,9,22,"CK9","CK9",NA,-156.55,72.46666667,"sample","505",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_07","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F9"
"e04173",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1950","water",2023,9,22,"CK9","CK9",NA,-156.55,72.46666667,"sample","100",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G9"
"e04174",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1951","water",2023,9,22,"CK9","CK9",NA,-156.55,72.46666667,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H9"
"e04175",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1952","water",2023,9,22,"CK9","CK9",NA,-156.55,72.46666667,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A10"
"e04176",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1953","water",2023,9,23,"DBO_4.1n","DBO_4",NA,-160.27,71.194,"sample","49.2",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B10"
"e04177",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1954","water",2023,9,23,"DBO_4.1n","DBO_4",NA,-160.27,71.194,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C10"
"e04178",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1955","water",2023,9,23,"DBO_4.1n","DBO_4",NA,-160.27,71.194,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D10"
"e04179",0,0,0,0,0,0,0,0,87,0,0,0,0,"e1956","water",2023,9,23,"DBO_4.2n","DBO_4",NA,-160.6515,71.32183333,"sample","43.2",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E10"
"e04180",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1957","water",2023,9,23,"DBO_4.2n","DBO_4",NA,-160.6515,71.32183333,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F10"
"e04181",0,0,0,0,0,98,0,0,0,0,0,0,0,"e1958","water",2023,9,23,"DBO_4.2n","DBO_4",NA,-160.6515,71.32183333,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_17","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G10"
"e04182",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1959","water",2023,9,23,"DBO_4.3n","DBO_4",NA,-161.03895,71.45425,"sample","42.1",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H10"
"e04183",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1960","water",2023,9,23,"DBO_4.3n","DBO_4",NA,-161.03895,71.45425,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A11"
"e04184",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1961","water",2023,9,23,"DBO_4.3n","DBO_4",NA,-161.03895,71.45425,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","B11"
"e04185",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1962","water",2023,9,24,"DBO_4.4n","DBO_4",NA,-161.402,71.588,"sample","42.4",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","C11"
"e04186",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1963","water",2023,9,24,"DBO_4.4n","DBO_4",NA,-161.402,71.588,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","D11"
"e04187",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1964","water",2023,9,24,"DBO_4.4n","DBO_4",NA,-161.402,71.588,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","E11"
"e04188",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1965","water",2023,9,24,"DBO_4.5n","DBO_4",NA,-161.774,71.72,"sample","38.2",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","F11"
"e04189",0,0,0,0,40,0,0,0,0,0,0,0,0,"e1966","water",2023,9,24,"DBO_4.5n","DBO_4",NA,-161.774,71.72,"sample","30",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","G11"
"e04190",0,0,0,0,0,0,0,0,0,0,0,0,0,"e1967","water",2023,9,24,"DBO_4.5n","DBO_4",NA,-161.774,71.72,"sample","10",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_15","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","H11"
"e04191",94,0,0,0,0,0,0,0,0,0,0,0,0,"e1968","water",2023,9,24,"DBO_4.6n","DBO_4",NA,-162.1568333,71.85005,"sample","36.2",1,"niskin bottle","Sterivex",0.22,"95% ethanol","","DBO","Matt Galaska","KL","2024_05_21","Qiagen DNeasy Blood and Tissue w/ EconoSpin column","vial",100,"34_2024","A12"
